TICKER_SYMBOL,END_DATE,COGS,OPERATE_PROFIT,N_INCOME,REVENUE
300072,2007-12-31,118499063.54,13052077.7,10269213.76,184338070.49
300072,2008-12-31,188920219.61,33360099.27,27664209.14,295179949.24
300072,2009-03-31,14118106.43,-10310522.94,-9426988.45,28456082.17
300072,2009-06-30,53653028.28,19597834.16,16636558.71,112194943.45
300072,2009-09-30,94013262.31,42656206.16,35467512.73,200209588.1
300072,2009-12-31,153748964.15,57450727.89,50978684.37,304398840.29
300072,2010-03-31,31427782.4,-7752092.66,-5394725.4,49250105.25
300072,2010-06-30,102077919.61,23629167.45,21835730.91,177610177.85
300072,2010-09-30,147449565.81,45697234.24,41890007.36,266430480.28
300072,2010-12-31,251604041.18,67258477.79,57495317.2,430175339.62
300072,2011-03-31,53731304.91,1407522.04,1049405.95,81244376.63
300072,2011-06-30,113939336.94,35175840.69,30656177.44,205714706.44
300072,2011-09-30,248199700.68,69259390.33,60255414.43,409472534.65
300072,2011-12-31,347242187.92,112549896.86,95062957.42,600577390.19
300072,2012-03-31,115502719.18,7322432.58,4217917.53,179467591.78
300072,2012-06-30,213002272.75,62672147.27,52085232.33,382211564.03
300072,2012-09-30,324430526.07,121167441.38,101165376.82,611124649
300072,2012-12-31,431069112.3,169101686.85,180067473.91,808569983.92
300072,2013-03-31,138985060.47,16854142.77,9885385.56,226368166.99
300072,2013-06-30,253503184.07,83414703.25,71728983.09,460835467.02
300072,2013-09-30,379963001.82,144324983.59,122620419.3,705188625.15
300072,2013-12-31,676310973.05,240490441.76,204725801.85,1200829195.36
300072,2014-03-31,142351906.73,40955466.34,30611309.6,269643819.14
300072,2014-06-30,595952779.45,225203953.66,188594199.93,991673852.98
300072,2014-09-30,1242229156.24,348684884.34,292123300.52,1898394662.86
300072,2014-12-31,2064222078.48,487748176.47,411171358.77,3009914536.95
300072,2015-03-31,417040096.47,117506367.41,98198662.29,681175598.13
300072,2015-06-30,1389252556.57,465491630.93,399852731.88,2213935727.53
300072,2015-09-30,2533604216.67,684210805.3,582462450.7,3832467647.87
300072,2015-12-31,3844435172.18,956484721.78,814413599.23,5698115187.7
300072,2016-03-31,1278102353.32,225491814.7,191797205.18,1735322968.22
300072,2016-06-30,4372223689.06,930660752.87,790406985.78,5806609122.09
300072,2016-09-30,8011506657.18,1418010604.3,1199852853.78,10293366646.17
300072,2016-12-31,14422350464.71,1886700622.69,1634654157.71,17531101493.22
300072,2017-03-31,4659448506.22,527829182.9,444802906.71,5521807367.85
300072,2017-06-30,9901339365.3,1455196693.52,1237656943.03,12085476851.27
300072,2017-09-30,13926010977.93,2202039179.65,2021429290.85,17136206357.26
300072,2017-12-31,18330185081.21,2829801912.55,2654044314.14,22477733021.74
300072,2018-03-31,3266181183.5,727234196.43,608472136.25,4396505559.57
300073,2007-12-31,405967297.02,17854911.12,15240180.17,442267579.85
300073,2008-12-31,506776681.55,39076894.26,34181533.64,590809639.32
300073,2009-03-31,49276757.22,1354108.72,1145866.23,55329481.59
300073,2009-06-30,162972296.81,16695375.68,14225018.63,190784522.79
300073,2009-09-30,293655621.13,29071387.31,24899328.51,340112658.15
300073,2009-12-31,460376641.13,43552084.41,40119989.09,534579326.94
300073,2010-03-31,124799493.15,8351218.17,7262734.42,142895204.11
300073,2010-06-30,327957761.9,19489131.49,16776069.61,366429236.32
300073,2010-09-30,509591702.65,25430767.19,22281875.19,560244023.26
300073,2010-12-31,767199368.32,38035985.42,34629472.95,846384178.6
300073,2011-03-31,151744877.12,4603157.11,4152161.06,165531945.33
300073,2011-06-30,289728399.57,2298784.56,2732972.22,314465105.73
300073,2011-09-30,439196777.9,180960.68,980062.7,470732244.73
300073,2011-12-31,630379323.16,-2271021.6,-739002.82,668483895.89
300073,2012-03-31,136958299.27,-3105059.77,-3029494.42,143270069.38
300073,2012-06-30,293344454.31,1416336.26,2142890.74,311043124.37
300073,2012-09-30,451654341.99,5241652.68,5601077.62,481437131.63
300073,2012-12-31,587567213.6,3406233.73,14872815.27,626123524.65
300073,2013-03-31,109125312.27,-2540304.56,-2610129.72,113952463.77
300073,2013-06-30,283343604.21,1599518.92,2309918.12,301492081.82
300073,2013-09-30,426854583.1,3382025.35,4835459.03,455834873.29
300073,2013-12-31,592201352.85,2322728.37,9703536.48,629954045.63
300073,2014-03-31,117573823.18,-3473798.51,-1993646.3,121663534.96
300073,2014-06-30,285350312.18,-6341549.43,1907037.44,298437143.98
300073,2014-09-30,446369850.64,-10726910.06,586991.59,470268748.39
300073,2014-12-31,605902831.01,-43621790,-25592704.43,624997969.67
300073,2015-03-31,149660236.5,-5816900.3,-3863630.06,155705168.41
300073,2015-06-30,329180275.28,-2259930.08,957239.47,341041017.77
300073,2015-09-30,529437811.1,-918677.88,1900306.94,558939488.52
300073,2015-12-31,788662293.8,5630252.28,13281560.55,860422734.73
300073,2016-03-31,193066367.56,14057632.63,15751777.62,228753822
300073,2016-06-30,470741377.78,35104495.79,36526028.46,552974441.97
300073,2016-09-30,760468892.44,62514133.64,62718160.52,907641245.74
300073,2016-12-31,1108146949.51,94550894.52,99287758.2,1334546618.99
300073,2017-03-31,255010823.19,21008244.78,19639204.21,313874683.98
300073,2017-06-30,687084020.05,169754303.56,144923080.8,834877290.88
300073,2017-09-30,1186365661.45,209225235.96,183336424.74,1435887522.97
300073,2017-12-31,1757667174.91,293557403.76,250174315.3,2157906138.76
300073,2018-03-31,575617907.26,45811364.72,39076551.89,670934486.48
300074,2007-12-31,31256762.27,22409832.33,24031286.74,73797511.32
300074,2008-12-31,21743888.71,24338574.05,27576977.42,79371074.28
300074,2009-03-31,617213.21,-6370376.83,-4786942.08,2527317.04
300074,2009-06-30,12237911.35,15323997.87,15546836.94,44542148.4
300074,2009-09-30,14956929.74,13096587.77,17720962.93,54620539.6
300074,2009-12-31,24384659.14,37832149.77,43888966.73,101674845.9
300074,2010-03-31,2523402.47,-1313151.79,658426.66,12127750.61
300074,2010-06-30,5574574.21,-1458142.91,3638129.46,21999935.64
300074,2010-09-30,8833916.49,11479750.36,16413167.58,44767139.25
300074,2010-12-31,30316753.65,39302073.68,48406551.3,103417203.11
300074,2011-03-31,4384997.94,881475.91,2032565.23,16295471.52
300074,2011-06-30,19051440.48,11463953.96,14113331.42,48151049.94
300074,2011-09-30,21679809.41,17496436.02,20558385.89,70119363.76
300074,2011-12-31,35228243.37,45657657.51,50613078.32,126404382.09
300074,2012-03-31,6227327.09,14697.6,4040960.36,26134333.47
300074,2012-06-30,15499581.88,12705634.7,17804205.46,59759100.43
300074,2012-09-30,23227851.24,21892230.67,27054127.97,94886651.18
300074,2012-12-31,40283677.94,73231748.5,81644946.35,199440268.7
300074,2013-03-31,9074508.4,5735397.55,8807339.38,49153369.68
300074,2013-06-30,21500189.36,30452626.93,41571254.79,110127050.16
300074,2013-09-30,31299691.54,43865733.16,59490490.23,164789476.69
300074,2013-12-31,59207935.54,78487027.06,102393121.21,255228595.87
300074,2014-03-31,11980568.18,9648902.81,11277573.48,57166298.08
300074,2014-06-30,27783024.26,42332758.69,49910416.4,132535736.49
300074,2014-09-30,43450663.09,33991393.6,47582797,175995148.11
300074,2014-12-31,57891868.73,15836836.7,28520167.63,220879523.45
300074,2015-03-31,14550799.87,-31335003.17,-26415255.01,29360866.59
300074,2015-06-30,40676650.67,-33309543.61,-21905976.49,94729369.26
300074,2015-09-30,79633931.23,-21772942.19,-8872258.44,179451447.66
300074,2015-12-31,145296914.85,22897513.54,31507994.17,331213090.29
300074,2016-03-31,18013951.98,-15166751.6,-10021347.54,42443930.2
300074,2016-06-30,38284160.1,-317833.65,4775694.96,100181004.91
300074,2016-09-30,76427054.04,795994.91,10033265.27,180893577.89
300074,2016-12-31,164757986.61,64560525.97,75272348.46,341738284.5
300074,2017-03-31,44982419.07,-8095807.52,-4947646.96,88415320.83
300074,2017-06-30,99902368.8,2522974.67,6443674.01,195593672.52
300074,2017-09-30,141480113.65,9269457.1,15083417.71,287800816.51
300074,2017-12-31,231219978.14,32864208.73,33436828.84,455536432.41
300074,2018-03-31,50875259.26,-11536763.67,-10503201.43,86297037.69
300075,2007-12-31,14147843.95,16135651.1,19498445.13,42370760.52
300075,2008-12-31,10895529.18,28308040.67,30132516.7,55037887.49
300075,2009-03-31,168370,-2049411.57,573374.7,582905.99
300075,2009-06-30,3680190.66,2775486.35,5713288.05,13863937.83
300075,2009-09-30,6786729.11,4805487.87,8859801.33,24773262
300075,2009-12-31,14622529.26,36447679.6,41251152.95,72181239.76
300075,2010-03-31,407234.31,-2459067.51,794444.18,1657542.97
300075,2010-06-30,4882898.3,4241940.1,7456288.03,18967218.19
300075,2010-09-30,11371831.67,7914748.88,11321955.13,33194045.68
300075,2010-12-31,28722546.85,45715409.23,50053094.1,95741632.41
300075,2011-03-31,1023441.86,-788665.59,1045262.74,5536982.96
300075,2011-06-30,6383747.89,9085105.5,9642896.55,24885506.16
300075,2011-09-30,15304307.54,12555627.75,13027735.36,43749500.08
300075,2011-12-31,45781495.89,43501107.53,51931011.79,121076146.62
300075,2012-03-31,5446310.22,2087713.43,2194384.11,20690115.69
300075,2012-06-30,13903805.13,12897760.09,14571139.36,49289372.69
300075,2012-09-30,31133880.43,15397342.48,19311733.46,88214536.03
300075,2012-12-31,97765107.24,68942571.26,72229938.08,221977115.51
300075,2013-03-31,22612353.02,2655929,3295277.81,41684078.3
300075,2013-06-30,49587150.48,16684258.57,22453401.01,106069713.93
300075,2013-09-30,104073391.12,23242285.3,30510580.28,193355910.27
300075,2013-12-31,246590562.38,62744618.59,93516349.81,406357113.32
300075,2014-03-31,28312448.22,68599.39,4064311.08,50970227.22
300075,2014-06-30,104704240.37,16446504.56,27952316.43,177297567.78
300075,2014-09-30,173212345.34,21152324.25,36394096.59,285243682.54
300075,2014-12-31,303910169.09,106794015.69,127005439.1,546086754.32
300075,2015-03-31,29959320.08,1707710.58,6002084.39,54741699.06
300075,2015-06-30,114138058.77,27249445.5,35913800.68,186193107.84
300075,2015-09-30,189848869.21,28040672.49,41968760.18,302355967.68
300075,2015-12-31,394335954.81,88731585.74,120632329.5,651135338.98
300075,2016-03-31,37056377.74,-1550711.14,7879693.33,67363387.3
300075,2016-06-30,144393358.97,27903114.34,49029504.62,257930049.79
300075,2016-09-30,227124408.27,39231922.38,60628123.26,418487978.29
300075,2016-12-31,614109673.44,118643277.32,142083218.57,967336066.29
300075,2017-03-31,62506122.96,5450570.61,12308115.4,112395636.07
300075,2017-06-30,188258541.97,51056099.31,69141093.45,334392006.67
300075,2017-09-30,324631087.44,66153382.32,83433141.77,540242716.31
300075,2017-12-31,780098018.18,201903276.54,184457398.8,1202976973.86
300075,2018-03-31,78384107.89,20007121.98,16769950.37,137705091.42
300077,2007-12-31,106720392.81,2902196.02,13589546.77,150090618.62
300077,2008-03-31,38885095.5,2390183.8,3599220.83,60553770.47
300077,2008-12-31,134124102.44,15634664.9,24120622.51,218736683.46
300077,2009-03-31,40312031.47,14890025.3,14995961.26,70485016.14
300077,2009-06-30,91247409.61,27148914.79,35628196.73,158886611.77
300077,2009-09-30,157153132.45,57986914.71,73096216.43,290969697.77
300077,2009-12-31,261091927.21,87321111.51,116943829.39,465847685.17
300077,2010-03-31,93342878.13,54628008.61,57830744.36,187755065.91
300077,2010-06-30,201023638.57,101740092.31,105620435.64,384000510.53
300077,2010-09-30,282016941.37,131474036.94,144791544.02,541098155.16
300077,2010-12-31,370389559.89,146581223.32,177017500.12,702373380.17
300077,2011-03-31,92307882.21,39060631.67,42125383.46,170887430.49
300077,2011-06-30,173400479.72,46713633.24,58919579,311712676.32
300077,2011-09-30,257086380.25,46365392.51,68104271.25,445975509.48
300077,2011-12-31,327785239.57,55675500.73,107714577.2,571376200.87
300077,2012-03-31,80722840.08,4998255.24,22113193.29,121744091.28
300077,2012-06-30,149338152.38,7608537.98,30924787.78,230453306.88
300077,2012-09-30,197266027.92,-9489030.5,43512128.56,313398816.96
300077,2012-12-31,274421297.39,-21887878.8,54986089.44,428380208.14
300077,2013-03-31,56676053.08,-17861164.11,6124630.39,92273557.63
300077,2013-06-30,131242193.52,-17903990.84,10150358.76,207664487.44
300077,2013-09-30,197807233.3,-24957157.08,10321070.44,316342389.47
300077,2013-12-31,268467856.13,-48540448.2,4678244.98,433621613.42
300077,2014-03-31,56646404.83,-2657036.59,2134128.23,91864527.62
300077,2014-06-30,128419813.8,-8422939.32,5207519.63,216630084.2
300077,2014-09-30,171176999.51,-20108860.17,5235484.6,289346436.48
300077,2014-12-31,258914671.83,-47219111.5,10137725.86,425695457.54
300077,2015-03-31,78935467.34,3344909.5,10177428.95,120934269.77
300077,2015-06-30,147543808.88,17578324.26,29416826.82,226278839.96
300077,2015-09-30,230745680.8,50080639.4,64928574.67,348766069.44
300077,2015-12-31,360760107.37,39158273.75,85982178.58,560592462.98
300077,2016-03-31,99085160.74,21806551.52,26126662.34,156778641.98
300077,2016-06-30,183282266.98,33561906.94,45467790.58,293465291.06
300077,2016-09-30,273866274.25,26686312.12,47018546.14,414686587.54
300077,2016-12-31,479477761.94,77861828.44,101244154.02,706124094.84
300077,2017-03-31,140498971.41,16810860.18,21582248.78,190623167.03
300077,2017-06-30,252356191.98,39424600.24,44233239.28,357428396.89
300077,2017-09-30,393424292.74,39176239.86,49662047.42,538546111.49
300077,2017-12-31,493416932.95,-487615823.2,-488907056.56,694957148.3
300077,2018-03-31,135158210.3,25198772.9,20874791.03,195544912.72
300079,2007-12-31,79943849.42,62451336.09,72753655.01,203195554.46
300079,2008-12-31,78423838.3,68045835.13,84677235.08,214627113.47
300079,2009-03-31,7859386.67,8036427.73,10976167.65,32556252.97
300079,2009-06-30,48264149.83,34667288.74,44496942.21,122774817.98
300079,2009-09-30,73552486.18,57134519.39,75032253.51,191812062.56
300079,2009-12-31,116811190.03,78755644.99,98125932.07,285400382.25
300079,2010-03-31,13878854.81,15842812.42,30882733.64,51868119.09
300079,2010-06-30,45090255.39,43634424.98,62578076.77,135762713.9
300079,2010-09-30,76241542.27,80231718.55,106458445.32,241651662
300079,2010-12-31,110069948.51,110720298.86,149166203.16,350125905.65
300079,2011-03-31,16569977.09,42676032.97,43622651.46,104159563.12
300079,2011-06-30,36025370.2,91562177.66,91145219.92,196498244.17
300079,2011-09-30,70181934.7,139605965.06,140691730.15,314768442.18
300079,2011-12-31,106045934.67,165966570.33,204908717.36,441532705.67
300079,2012-03-31,16285112.71,23812560.49,32997807.42,67649042.44
300079,2012-06-30,51011001.03,80118862.58,92414035.87,201521713.9
300079,2012-09-30,85467657.7,157078704.8,179745814.52,362895360.67
300079,2012-12-31,126629895.48,227579318.48,269217148.29,524819668.6
300079,2013-03-31,10967639.28,19608670.79,33840686.55,77474607.67
300079,2013-06-30,39358993.84,42114917.47,70310821.78,165323795.38
300079,2013-09-30,78192051.8,93137258.78,131389260.23,285544527.94
300079,2013-12-31,105456055.55,85170358.58,143546889.26,386551049.25
300079,2014-03-31,13237776.75,30691498.89,43208351.35,94119915.9
300079,2014-06-30,52339193.02,67896998.7,91566218.03,227256624.02
300079,2014-09-30,98979812.95,128062465.58,171058715.58,384563027.85
300079,2014-12-31,154163293.54,123082357.17,186735570.29,547320603.01
300079,2015-03-31,48726931.81,29074400.32,43218883.44,173697634.01
300079,2015-06-30,141796170.37,62483963.97,107168367.38,385559273.44
300079,2015-09-30,208040126.04,71526622.22,138101434.94,573992150.71
300079,2015-12-31,393895253.54,135442951.71,229520696.52,1028872281.85
300079,2016-03-31,97172126.95,32636672.46,53730790.01,243028616.54
300079,2016-06-30,292783574.74,100090828.48,108004758.68,624370424.98
300079,2016-09-30,509723320.55,139601041.23,154764150.22,1002188573.02
300079,2016-12-31,741913169.25,178763676.66,242145887.62,1474848649.35
300079,2017-03-31,120224720.07,36825572.68,51167269.07,261420810.88
300079,2017-06-30,349689390.86,41715037.68,63032065.8,629906802.73
300079,2017-09-30,562393708.14,60572734.04,87808011.84,969569091.64
300079,2017-12-31,802098372.71,63363544.25,44933100.13,1350158439.41
300079,2018-03-31,128875839.81,50171202.15,52307578.93,268581668.05
300082,2007-12-31,446273313.21,50042294.2,33090330.8,521140114.14
300082,2008-12-31,775653453.11,110310097.62,93051783.06,947085874.9
300082,2009-03-31,154545660.38,58822157.36,49648667.16,233409679.59
300082,2009-06-30,330090024.06,93893172.87,80852308.02,456374320.44
300082,2009-09-30,552096719.44,139448011.57,118980051.88,747959904.93
300082,2009-12-31,798171606.9,195618357.88,167781148.65,1067865990.28
300082,2010-03-31,325141945.58,21576529.74,18130771.08,370193035.08
300082,2010-06-30,731779100.29,67942236.8,61051653.64,832780126.97
300082,2010-09-30,1225805334.67,141779061.27,122399880.85,1426115453.65
300082,2010-12-31,1927969441.75,196666987.67,171974101.43,2211280710.38
300082,2011-03-31,688150602.43,63559111.06,52292639.96,787314189.6
300082,2011-06-30,1347331943.23,143002973.87,117812237.94,1557837918.74
300082,2011-09-30,1862925834.89,205138695.59,166949705.72,2163308305.44
300082,2011-12-31,2231270501.82,212294055.49,172144994.55,2573911532.92
300082,2012-03-31,399128423.58,27526517.39,22223482.92,452327034.65
300082,2012-06-30,904881350.03,73714815.92,62272017.28,1035575360.71
300082,2012-09-30,1284828503.9,101905102.42,86537221.43,1474543774.71
300082,2012-12-31,1812899879.89,124644651.91,97494573.4,2077383065.09
300082,2013-03-31,436208214.2,15785236.28,13110591.91,480945439.74
300082,2013-06-30,994896438.35,43440939.1,35192920.44,1103912456.22
300082,2013-09-30,1588929032.81,68407519.77,60467992.38,1768256249.41
300082,2013-12-31,2227270932.83,87731018.01,82865752.66,2494097815.52
300082,2014-03-31,562074200.01,27898075.38,23886281.81,628603081.74
300082,2014-06-30,1274782938.13,73193570.67,61059081.96,1438441738.94
300082,2014-09-30,1962243847.89,107967971.72,92778125.77,2205967563.95
300082,2014-12-31,2580108817.29,109267422.01,92363380.53,2883095180.38
300082,2015-03-31,538108028.43,4792875.68,2253355.16,590962226.01
300082,2015-06-30,1214222790.66,8046066.04,4470316.56,1332763368.79
300082,2015-09-30,2038997014.01,-107848101.65,-103095000.88,2127157075.76
300082,2015-12-31,2826606100.12,-227518703.16,-230649358.88,2965318841.36
300082,2016-03-31,744345639.22,-17918014.05,-15609663.03,782802777.25
300082,2016-06-30,1641267863.1,18922791.8,29472128.5,1782584204.77
300082,2016-09-30,2727536684.63,77137429.36,91014544.54,2992695219.28
300082,2016-12-31,3928913915.4,-15666479.84,43436400.15,4347120627.45
300082,2017-03-31,938131753.75,28073170.48,25573439.02,1031830285.47
300082,2017-06-30,2200310722.1,80180264.39,78920621.04,2380822146.81
300082,2017-09-30,3547006675.87,175187373.59,165477510.36,3899084007.81
300082,2017-12-31,5115095822.77,263392084.22,218840980.36,5698886493.71
300082,2018-03-31,1125792864.66,38315814.22,32525812.15,1228286624.59
300083,2007-12-31,177062237.29,41930046.51,37718037.6,252216533.34
300083,2008-12-31,411671538.23,45613250.8,40537314.8,536832376.62
300083,2009-03-31,134306457.87,14933575.97,12843942.94,165074939.46
300083,2009-06-30,266049533.61,29534884.78,23695503.09,333773944.5
300083,2009-09-30,381553955.09,52416900.64,41140426.3,495458171.64
300083,2009-12-31,547750482.49,76323406.23,69875030.75,719213821.16
300083,2010-03-31,141891475.45,17935187.14,15053707.73,186951010.7
300083,2010-06-30,304281422.37,32908868.77,32550585.79,394243710.57
300083,2010-09-30,498347545.57,57730440.62,55151455.67,650284787.22
300083,2010-12-31,738340310.62,80733770.06,75262457.52,959932088.81
300083,2011-03-31,194701168.72,11871798.56,10603432.18,249872504.53
300083,2011-06-30,401280982.17,24293166.07,20370917.71,517866482.31
300083,2011-09-30,711718733.68,52134334.33,44370322.89,903287802.66
300083,2011-12-31,1075551812.31,74924593.67,65096683.69,1341674441.09
300083,2012-03-31,270594573.45,13552663.31,11493928.2,331531233.75
300083,2012-06-30,691289758.73,25108600.6,21529090.57,825587650.36
300083,2012-09-30,1130035319.5,54881899.51,50539409.6,1359073626.44
300083,2012-12-31,1660962958.25,104242528.04,96849355.05,2029377190.62
300083,2013-03-31,501607172.21,30465872.15,26552643.66,603159090.16
300083,2013-06-30,1246972941.6,64281066.02,55439757.37,1492049598.35
300083,2013-09-30,1996159822.36,112825727.72,93966926.37,2404862645.72
300083,2013-12-31,2712887541.02,160959819.08,127367612.7,3278007699.68
300083,2014-03-31,597087953.69,35711657.07,27917339.08,759666188.64
300083,2014-06-30,1501254564.96,29841805.58,23130083.14,1810078112.13
300083,2014-09-30,2315818555.23,40993584.87,30230765.21,2808493888.86
300083,2014-12-31,3248983472.4,79275756.56,73236584.61,3980510949.48
300083,2015-03-31,718363694.99,-73449050.66,-73718773.24,807652285.27
300083,2015-06-30,1254921847.14,-170386083.36,-169381889.61,1409226592.65
300083,2015-09-30,2117599459.57,-219090882.09,-205746777.5,2421817373.25
300083,2015-12-31,3112461262.34,-523803346.75,-471543063.77,3566693240.69
300083,2016-03-31,976943667.34,41333162.76,28476092.79,1226712433.2
300083,2016-06-30,1855954522.59,90560867.72,50404897.44,2400033027.77
300083,2016-09-30,2751608611.14,110113768.93,79815281.3,3539317911.44
300083,2016-12-31,3943506034.42,164726046.14,131447671.75,5136245299.75
300083,2017-03-31,1253062787.97,128289055.59,147728803.8,1632246142.35
300083,2017-06-30,2298571927.76,350503192.54,302715339.44,3165540759.14
300083,2017-09-30,3393214238.13,493842973.82,417849713.65,4667093990.08
300083,2017-12-31,4715566998.38,549028015.94,460538564.37,6421723025.91
300083,2018-03-31,1046456391.64,26687840.32,6514450.13,1274600711.12
300084,2007-12-31,43907589.88,18005108.08,15902352.9,85980820.98
300084,2008-12-31,43002153.62,23374851.02,20853075.42,99138882.68
300084,2009-03-31,7998215.42,632110.69,952682.72,18145442.1
300084,2009-06-30,25558687.32,6245457.73,6093549.4,49100085.06
300084,2009-09-30,33706308.38,16903836.93,15748891.28,74657074.69
300084,2009-12-31,53807913.03,30695892.11,29006146.25,117203450.44
300084,2010-03-31,8723553.63,650074.49,1371451.62,16903083.3
300084,2010-06-30,20578136.21,3670042.1,5097326.53,38299811.36
300084,2010-09-30,33711992.12,4485942.69,5184837.01,59683596.85
300084,2010-12-31,49188478.26,16876865.2,16949065.15,97302362.2
300084,2011-03-31,9172330.66,3205518.12,2869698.31,17890971.5
300084,2011-06-30,29406315.91,6403655.63,5453687.56,47132618.15
300084,2011-09-30,66290818.3,8153684.32,7274791.54,93866696.51
300084,2011-12-31,101023164.96,19693115.53,18856045.26,149934119.9
300084,2012-03-31,15895228.16,3536120.22,3041866.3,26204194.74
300084,2012-06-30,40729112.44,543753.48,2186959.27,57923883.14
300084,2012-09-30,65042352.6,2655916.13,3965363.44,94954133.66
300084,2012-12-31,119921345.53,7269795.2,6761724.55,173019636.6
300084,2013-03-31,22940202.41,3973273.84,3023561.14,39359967.24
300084,2013-06-30,45496090.8,9817461.22,5517844.19,82044838.91
300084,2013-09-30,80704801.28,24173832.5,14111840.52,145960044.52
300084,2013-12-31,131618468.39,40167898.2,28806816.01,233541092.28
300084,2014-03-31,27560000.64,6540761.22,4577742.58,50890872.33
300084,2014-06-30,61169072.71,12507560.09,8627394.09,107720224.49
300084,2014-09-30,87883221.4,17034348.64,13883335.04,157374935.39
300084,2014-12-31,175841952.76,49324464.36,42758696.61,315563870.73
300084,2015-03-31,66729332.26,13708329.26,12420785.58,104603255.41
300084,2015-06-30,137328480.52,11272978.56,10343119.05,197292250.46
300084,2015-09-30,198503547.95,-3667358.34,-3258073.59,275594161.77
300084,2015-12-31,284864479.6,8633060.27,11628198.03,407028689.77
300084,2016-03-31,36262700.31,-9784386.5,-7875651,50809672.15
300084,2016-06-30,103396822.44,3938919.74,3435204.12,153802196.29
300084,2016-09-30,137185329.01,2949177.09,2628794.1,208274354.09
300084,2016-12-31,191594974.08,783151.81,7559439.02,284695186.11
300084,2017-03-31,40050187.92,-3419415.94,-3036163.25,58634818.87
300084,2017-06-30,110099208.67,1809187.33,1801702.11,162805151
300084,2017-09-30,168828400.46,-83525.79,2338082.8,249700776.46
300084,2017-12-31,311285499.67,29267055.21,25248383.15,511638748.4
300084,2018-03-31,53907538.14,-21908299.84,-21085231.75,82581115.59
300085,2007-12-31,21736918.51,24310553.69,23575627.43,59844718.59
300085,2008-12-31,23614718.37,21031780.36,22340055.81,64836858.98
300085,2009-03-31,3015532.71,2104880.2,2988506.6,11675347.68
300085,2009-06-30,13918982.55,4475912.76,8525394.01,31156190.32
300085,2009-09-30,20116768.32,7420622.98,11216058.13,46261293.26
300085,2009-12-31,26186244.3,23896769.7,29274493.3,75147752.56
300085,2010-03-31,5724272.01,1966064.56,5486412.97,15250330.35
300085,2010-06-30,13836108.98,7332214.17,10947054.89,35197510.51
300085,2010-09-30,22688821.71,10070104.92,13527665.03,55762705.4
300085,2010-12-31,32619908.01,27848653.19,33973521.32,92142327.74
300085,2011-03-31,5747692.64,2393716.75,3945877.23,18420759.46
300085,2011-06-30,18508208.36,5945284.41,8415987.19,41514350.03
300085,2011-09-30,29793258.74,3512331.73,8273107.88,62806499.56
300085,2011-12-31,42994497.52,16735078.6,20830897.9,96394485.33
300085,2012-03-31,12024992.92,319093.55,4062161.08,22930087.38
300085,2012-06-30,22789160.57,4405074.4,9376759.68,48287545.19
300085,2012-09-30,33487104.17,3040669.85,9563503.7,69624655.45
300085,2012-12-31,47136736.37,11150805.23,18030617.44,100527997.61
300085,2013-03-31,10221641.52,174068.43,2150022.39,21987352.79
300085,2013-06-30,24915823.88,1270632.57,5003180.69,49398851.21
300085,2013-09-30,36684755.92,58730.83,5024676.2,71168986.44
300085,2013-12-31,51116498.03,8477895.12,14446722.9,110074729.26
300085,2014-03-31,11007639.95,-309157.11,1462568.45,22871343.58
300085,2014-06-30,21890110.68,-780161.94,2708300.98,46433811.44
300085,2014-09-30,38310945.42,-1664770.96,3376933.42,73096171.55
300085,2014-12-31,95320004.4,26411572.18,28207788.77,192124040.97
300085,2015-03-31,51568188.8,6493401.73,5538639.56,92646669.74
300085,2015-06-30,131499679.91,16403836.94,13007367.23,223061726.45
300085,2015-09-30,223424229.66,54676615.78,45395814.5,401991198.62
300085,2015-12-31,347998850.51,83798501.25,78234837.5,619663715.53
300085,2016-03-31,99999750.67,9209921.71,8727241.4,158643386.69
300085,2016-06-30,231813172.11,20464084.9,20115144.96,370574030.27
300085,2016-09-30,391871332.92,62589584.82,58590899.42,648487799.78
300085,2016-12-31,569620406.94,101142074.18,93753366.68,937521065.73
300085,2017-03-31,137084750.45,13575168.98,12482715.65,215590304.43
300085,2017-06-30,306930952.43,20191072.07,16397923.43,476068261.76
300085,2017-09-30,510111833.02,46724907.95,39666506.71,793396782.96
300085,2017-12-31,765635336.81,32796871,24807589.27,1147678765.17
300085,2018-03-31,185777262.3,-14779571.97,-14628464.74,280440060.58
300091,2007-12-31,328911524.81,27576748.81,17824385.5,410636034.66
300091,2008-12-31,458583213.41,47792989.3,36589358.84,575427363.13
300091,2009-03-31,106389986.67,14610524.41,14626877.04,136973150.41
300091,2009-06-30,234824312.46,35502992.05,31888373.48,303560052.69
300091,2009-09-30,339362852.72,48972403.33,41553157.41,442271676.83
300091,2009-12-31,457195468.58,66692576.87,55293319.3,599180893.14
300091,2010-03-31,99967747.74,17765882,15454160.7,138103472.71
300091,2010-06-30,232702265.86,41034638.14,35260084.06,315121934.12
300091,2010-09-30,343051252.44,55482117.05,54937887.4,462331944.16
300091,2010-12-31,446969014.18,47968143.71,60860936.33,587825202.22
300091,2011-03-31,149420555.12,23877827.56,20165555.18,195640636.28
300091,2011-06-30,318851150.05,57039066.48,48663465.83,427882039.09
300091,2011-09-30,450571459.1,73757317.97,62771801.58,606097876.49
300091,2011-12-31,560256030.3,68490574.61,61163068.75,737000837.96
